  150
789 20619 4
322 6904 4
355 20322 1
365 12768 2
620 23751 4
953 12317 8
568 20420 5
814 10122 5
336 2849 5
363 12762 6
647 2108 5
386 1085 7
678 21819 1
52 18508 3
416 19225 9
476 14220 4
876 21901 7
23 16671 6
486 11828 2
399 296 5
345 6866 5
216 16759 3
782 15237 9
934 20821 9
520 20781 9
95 18439 10
462 16445 10
458 23877 2
106 17309 7
902 10469 5
663 12316 7
873 14007 1
229 17378 8
12 8714 8
227 2856 2
835 17219 2
952 21033 6
787 23284 7
633 3419 6
280 23879 10
135 12127 2
272 5520 10
663 1044 7
802 10026 2
312 100 2
76 20274 5
277 323 6
182 22004 8
81 13028 10
740 12158 8
571 22306 2
419 19882 4
955 4981 10
355 13623 1
333 16789 2
473 1856 8
431 8131 10
785 9314 2
919 1816 10
520 1521 7
682 19787 7
561 14121 7
399 15536 7
898 13248 5
576 22848 4
617 18385 9
724 6533 6
518 19954 9
399 17744 5
347 9942 1
792 19909 8
523 5954 7
610 15475 1
440 20951 4
318 15971 9
924 15576 2
507 17309 9
579 16292 4
98 13669 10
589 6408 8
307 4528 1
665 12051 2
994 2369 2
248 9516 10
1003 1760 2
325 19153 4
709 11377 8
434 9899 2
93 4554 5
611 13188 7
959 11424 9
774 410 2
177 3398 4
347 3039 5
651 13655 6
737 2311 7
944 21425 3
360 20183 2
245 22264 6
336 15246 8
703 6219 3
32 18252 4
847 21197 4
310 21681 3
462 15288 7
148 13250 2
229 13347 5
967 8668 6
709 5636 5
319 3095 4
538 15077 3
1003 10157 6
974 15158 6
513 17444 4
242 19676 5
971 16913 8
829 12673 7
940 7133 2
396 2896 10
910 17226 2
545 20312 9
346 14319 8
689 17642 4
716 23703 2
676 17358 3
336 7371 9
445 2093 9
616 14853 6
688 3645 1
670 445 4
932 6184 3
385 9857 3
695 18698 7
763 3450 6
692 7626 5
153 10062 4
905 16708 8
904 20972 9
106 18737 9
597 22335 2
216 157 3
637 9888 1
596 8572 7
170 15305 8
145 3408 5
825 4334 2
130 8295 6
965 16089 2
754 11465 4
522 11196 5
