 200
  100  1202     7
   52  3001     4
   36  3155     8
   25  1981     7
    6  2888     6
   15   569     2
   60  3209    10
   76  5834     9
   21  1385     4
   49  5793    10
   55   318     2
   75  2918    10
   44  5037     6
    9  2643    10
   33  2996     7
   48   144     2
    5   640    10
   54  2243     8
   90   384     1
   43  1210     9
   13  2451    10
   71  4379    10
   55  3606     7
   48  4553     3
   86  4717     5
   28  1087     2
   71  3117     3
   75  3287     6
   11  3414     9
   93  3781     4
    5  2028     4
   11  4616     6
   45   816     8
   41  5184     2
   35   632     2
   50  3705     3
   56  5753     3
   94  3842     2
   25  3573     1
   76  1173     7
   42  3669     1
   80  3891     3
   50  4091     6
   85  2741     7
   89   569     2
   83  1122     3
   32  2886     8
   93  1210     1
   36  3365    10
   22  3270     9
   36  2420    10
   49  5816    10
   92  1683     8
   90    61     7
   96  4404     2
   78   435     2
   18  1149     9
   67  1556     5
   52  3723     8
   29  4563     7
   60  5337     9
   57  5752     2
   39  3214     2
    4   188     6
   97  4970     3
   73  3846     4
   53  3893     9
   53  4758     6
   67  1722     5
   78  1500    10
   28  5931     2
    8  5392     5
   57  5392     2
   78  4057     7
   93  2167     2
   45  5962     4
   60  5179    10
   24  5053     9
   38  1206     5
   96  2579     9
   46  2358     7
   73  3627     5
   44  2430     9
   38  4042     5
   63  3688     1
   40   868     1
   15  4478     6
   81  4838    10
    7  2424     6
   67  2235     4
    9  3435     6
   66  1796     4
   23  2022     6
   47   683     8
   69  1985    10
   20  1027     8
   20  4530     1
   22  5878     9
   72  5785     3
   86   287     6
   99  1413     8
  100  5751     5
   94  5679     1
   56   840    10
   77  3843     2
   86  1881     2
    1   836     4
   37  3056     1
   10   969     1
   39  2043     8
   32  5635    10
   55  3328     8
   12  5670     3
   76  2099     9
   93  1404     2
   75  3393     3
   16  2968     9
    7  5883     8
   55  2266     3
   22  5393     4
   74  2153     2
   64  5701     8
   87  1223     7
   97  4175     7
   11   419     6
   56  3208     7
   16  5202     5
   31  4949     7
   77  3121     5
   88  5022     8
   16  5236     2
   76  4535     2
   87  4807     2
    9  4950     2
   32  5375     2
   64  2684     4
   95   865     4
   33   246     5
  100  5741     4
    4  1834     4
   72  2289     3
   32  5411     4
   59  5163     2
   83  1994     5
    8  1545     2
   52   601     3
   58  5388     8
   23  4513    10
   59   519     1
   13  1688    10
   45  3941     3
   32  2672     2
   76  1424     8
   31  5164    10
   28   881     9
   87  1843     3
   87  2407     7
   44   118     3
   17   826     9
   63  5529     1
   31  5140    10
   32    97     1
   39  4098     3
   18  3982     2
   41  5047     3
   71  3507     4
   82   701     5
   36  5913     6
    3  3753     9
   82   476     9
   40  1782    10
   74    77     2
   14  5888     2
   99   979     1
   57  2071     7
   21  1467     4
   50  1581     4
   14  1494     4
   44    15     3
    8  2100     5
   26  3182     4
   88  3956     6
   39  4772     7
    2  4606     1
   18  3155     6
   67  5654     5
   88   484     4
    5  5563     2
   10  5772     8
    4  1310     3
   67  5126     2
   41  4947     7
   36  1408     3
    6  3258     5
   58  2963     9
   76   490     5
   77   800     8
   39  3664     3
   12   437     1
   79  4554     7
