 200
   57  1259     9
   57   810     2
   52   807     5
   81  2821     3
    6  3547     9
   11  1190     1
   97  1348     2
   39   710     2
   47  1856     2
   11  2720     3
   81  2839     6
   41  2696     5
   93   149     3
   32  1441     4
   32  2023     6
   20  1873     5
   13  2730     2
   80  2475     6
   49  1205     6
   99  2285     4
   27  2980     5
   84  1283     7
   89  1943     2
   90  2810     9
   94  2480     5
   10  3402     5
   96  3145     2
   64   378     1
   90  2452     8
    2  2150     7
   68  2919     2
   47  3711     6
   58  2961     8
   20  3727     7
   28  2796     8
   64  2771     7
   31  1180     7
   24   407    10
    2  3482     8
   77  3037     9
   34  3128     2
   82  2585     3
   18  1997     3
   26  3278     5
   14   289     6
   49   283     9
   46  1414     9
   27  3020     8
   29  2758     5
   94  2620     5
   25  1568     1
   55  2002    10
   78   166     2
   14  3512     3
   45  1075     8
   72  2647     6
   23  3178     8
   40   484    10
   35  3025     7
   12  1893     5
   41  2634     6
    3  2208     9
   58  1868     1
   99  1859     4
   22  2198     5
   85   927     9
   62   894    10
   53  3379     2
    9  1335     8
   64   640     7
   29  2679     1
   43   727    10
   46  3225    10
   46   940     3
   69   268     4
   60  3515     6
   95  1223     2
   14  1682     3
   86  2798     3
   23   245     6
    8   566     8
   11   630     4
   78  2248     5
   86   732     9
   24   406     6
   22  3324     3
   57  3379     5
   47  3584     4
   62    72     2
   91  2668     2
   58  1740     9
    3  2707     7
   94  1139    10
   16  3609    10
    1   829     1
   16  3338     5
    1   800     8
   63  1723     1
   68  2980     6
   10  2135     6
   27  2363     8
   97  1923     6
   52  2862     6
   72  1852     7
   42  2864     9
   20  3131    10
   31  1630     3
   37   351    10
   34  1077     2
   17   692     5
   60   596     6
   41  1643    10
   28  1323     9
   37  2845    10
   26  2376     9
   51  1729     5
   58  2432     2
   83  2019     3
   98  1576     8
   19  2504     4
   73   950     5
   55  3317     6
   21  1474     1
   67  2090     4
   71  3189     6
   22  2304     1
   82  1691     8
   72   252     3
   84   290     1
   50   935     4
   81  2388     9
   11  2654     8
   46  2859    10
   32  1514     5
   82   769     5
   88  1986     9
   51   908     4
   13  2400     7
   24  2337     8
   84  1986     6
   30  3092     2
   83  2933     3
   25  3630     5
   57   678    10
   19  2042     3
   51  2269     3
    8  2408     4
   77   737     5
   33   552     6
    5   247     2
   95  3242     8
    6  1503    10
   60  3565     8
   15   980     8
   72  3593     3
   31  3018     3
   37  3284     9
   54  1548     1
    2  3271     6
   20  3575    10
    3  2483     4
   82  1922     4
   30  2492     8
   49  1605     4
   14  3437     8
   12  3262     2
   36  3591     2
   65   609     1
   25  1925     9
   60  2191    10
   49  2595     7
   54  1281    10
   42  1388     3
   74  2488     1
   11  1960    10
   61  3430     5
   25  1021     3
   18   631     3
   37   431    10
   57  1573     8
   23   879     5
   32  3674     7
   63  3076     7
   82   707     2
   47   917     5
   35  2932    10
   13  3725     5
   83   465     4
   89   744    10
   14  3259    10
    3   303     3
   91  3227     4
   96  1445     4
   33  2796    10
   40  1096     7
    9  1145     1
   44  2321     1
   75   951     9
   74  1754     2
   69   510    10
