 200
   43  5344     5
   55  5128    10
   73  1637     3
   65   312     5
    9  4051    10
   48  1861     4
   10  1133    10
   91  5666     1
   38   653    10
   33  4415     7
   77  4219     1
   75  3557    10
   52  1216    10
   36  2652     7
   54  1451     9
   96  5212     6
   59  3038     4
   69  5970     9
   51  3224     5
   67  5818     2
   10  1638     1
   73  4514     4
   29  1933     5
   42  3781    10
    7  6091     6
   58  4213     3
   67  4378     7
   89  4493     2
   68  3316     6
   11  3828     3
   68  6012     3
   10  2378     1
   65  2674     2
   41  1368     5
   75  2690     5
   73   444     2
   88  3229     9
   84  3824     4
   63  6110     3
   25  3883     8
   17  1958     1
   40  4048     4
  100  1159     7
   68  3174     1
   76   419    10
   53  2610     6
   63  2105     6
   34  3458     4
   21  2299     5
   13  5329     1
    1  2994     6
   30  3938     5
   86  3562     4
   29  4928    10
   72  1437     5
   92  3371    10
   87  2859     3
   39  5816     1
   81  1583     1
   54  6175     9
   49  3362     3
   48  1314     3
   64  2272     9
   13  6036     5
   88  2682     8
   39  4963     3
   85   198     7
   75  5912     6
   22  2506     7
   48    27     9
  100  3514     4
   39  4464     8
   88  4076     2
   99  4673     1
    6  1357     8
   63  4495     2
   52  1002     6
   69  3462     4
   97  1671     5
   73  3302     1
   82  2510     5
   98  4666     1
    2   958     5
   67  6072     8
   27  3312    10
   74  2395     9
   59  3162     7
   13  6171     2
   12  1929     9
   39  4745     8
   67  6065     1
   61  5291     2
   87  6060    10
   31  2055     9
   73  5046     6
   74  2460     7
   69   737     2
   58  5245     3
   49  2091     2
   91  3243     9
    5  5273     1
   49  5606     6
   29  1425     7
   93  3067     3
   48  3997     6
   34  2782     5
   56  1281     5
   99  5000     1
    3  6245     8
   53  2953     9
   71  2020     1
   84  2474     3
   50  1337    10
   73  2978     6
   51  2264    10
   76  4650     9
   46  5374     5
    9  5427     7
   89  4539     1
   58  1022     3
   47  3891     5
   55  4323     1
   18    32     5
   34  3669     4
   86    97    10
   91  5078     1
    7  6130    10
   54   834     1
   48  4041     3
   56  1940     2
   44  4077    10
   53  3032     4
    5  1264     8
   73  5503     6
   45  6100     6
   52  5261     3
    7  2004    10
    1  1099    10
   50  3980     4
    9  1967     8
   53  4052     9
   21  6000     5
   93  4441    10
    2  5390     8
   94  2697    10
   43   424    10
   78  3758     7
   40  1789     4
   52  5852     7
   66  2016     8
   97  2811     7
   99  3461     1
   21    57     9
   15  2843     2
   32   848     5
    6   154     8
    5  1640     2
   39   697     5
   60   989     9
   53  5682     4
   94  2637     7
    4  5066     8
    5  2433     8
   99  3901     4
   76  4288     3
   50  2251     3
   50  2881     6
   82    10     3
   50  3350     3
  100   579    10
   91  1978     1
    2  1121     2
   20   297     4
   83   138     1
    4   229    10
   14  2994     3
   26   562     1
   81  3988     6
   53  4784     7
   77   132     8
   47  6004     3
   50  1314     4
   76  3594     8
   67  6061     2
   64  4158     5
    7  4443     3
   72  6216     9
   69  5798     7
   45  5140     7
   32   923     7
   21  5198    10
   39  1495     3
   35  5990     4
   26  1349     8
   37  5396     7
   10  3996     7
   75  3601    10
   86  1996     3
   92  4006    10
   25   670     3
