 200
    7 10581    10
   31  6119     8
   92 11857     3
    4  9062    10
   38 10266     7
   79  8822     4
   41  7690     7
    2  6783     7
   14  6632     3
   49 11348     8
   89  7700     5
   88  9926     1
   11  9265     4
    5  8948    10
    5  9324     9
   57  7384     1
   21  9558     1
   48  7955     3
   52 10807     6
   82  5640     4
   74 11315     8
   64 10720     4
   46  9716     7
   99  9149    10
   43  8448     6
   38 11785     4
   81 10964     1
   25 10880     5
   26 11324     8
    2  5902     3
   21 10602     4
   33  9989     8
   32  6605     1
   12 10543     7
   37  7136     7
   70 11455     7
   91  7450     1
   78  9410     4
   71  6323     4
    4  8666     3
   26  8843     2
   60  8608     9
   92  6676     4
   37  6192     5
   65  5640     8
   96 10585     2
   93  8161     6
   85  9783     9
   44  6624     4
   45  7052     1
   67 10008     3
   17  6024     2
    8  5856     5
   13  7808    10
   16  9757     1
   51  8888    10
   51  7677     3
   97  8805     2
   75  7853     4
   77  7085     1
   99  9292     4
   96  6539     8
    9 11659     8
   30 10481     4
    8 11667     5
   45  6880     4
   99 10021    10
   98  7201     5
   22 10874     8
   70 10928     4
    1 10452     8
   47  7801     9
   30  7620     2
   93 11713     1
   83  8578     4
   95  7844     9
   88 10383     3
   75 11323    10
   80  5711     8
   32 11591     6
   20  6460    10
   46 10304    10
   48  5700     8
   27  6901     5
   59  6196     9
   63 10041     9
   78 10373     4
    9  8457     1
   60  6931    10
   53  6311     8
   85 10127     2
   58 10807     3
   48  7434     6
   93  9871     9
   88  9373     7
   55  7186    10
   37 11335     3
   86  7478     7
   53  8972     4
   58 10294    10
   56  6491    10
   54  7508     2
    5  6180     9
   86  8696     1
   46  7306     2
   87  9343     3
   80 11124    10
   34  5773     4
   62  8751     2
   60 11420     8
   65  5449    10
   81  9795     2
    5  9808     7
   13  5733     7
    8 11280     6
   64 10589     6
   76 10359     6
   86  9738    10
   72  7130     7
   35 11875     5
   38 10633     8
   56 11842     8
   92 10767     8
   86  6152     3
   49  9798     6
   79  8224     4
   41  7922     3
   85  9217     8
   65 10287    10
   93 11478     7
   43  7596     8
   21 11362    10
   47  7071     8
   47  8361     7
    6  8142     1
   92  8961     9
   33  5788     9
   86  7351    10
   26  9319     3
   95  9123     1
   46  6856     7
   91  9352     2
   76  7003     3
   50 11249     4
    3  9669     9
   83  6367     8
   13  9922     9
   78  8113     4
   68 10690     8
   85 11637     5
   12  8072     9
    6  9407     5
   41 11564     3
    4  6923     6
   91 10143     8
   89  9446     8
   82  9732    10
   31  6150    10
   73  6747     6
   47  8103     9
   23  5713     7
   15  8928     4
   67  7549     9
   70  7369     4
   62 11873     1
   73 10276     9
   62 10914     3
   95  5746    10
   59  5712     8
   87  8317     6
   89  9453    10
    4  7152     5
   77  5754     7
   64 11041     2
   54  6485     9
   79 10007     6
   47  5492    10
   67 10992     7
   57  6205     9
   15 10766     8
   51 10713     2
   68  8861     7
   20  8258     3
   91 10361     4
   72 10369     3
   10  6486    10
   79  7891     2
   53  8185     2
   40  7221    10
   52  9223     8
   99 10873     1
   63  7518     7
   67  6236     2
   66  6507     9
   32  9471    10
   28  6194     2
   38 11367     7
   93  8470     3
   23  6524     1
   96 11663     4
