 200
   70  8404     9
   86  6764     9
   97  7800     8
   47  9090     7
   31  6464     4
   91  9386     1
   40  4373     9
   14  4603     1
   19  7843     6
   52  6835     1
    8  9102     1
   99  8919     2
   83  7830     5
   63  5914     6
   68  9020     3
   15  2423     9
   93  2080     3
   68  4283     2
   63  9835     1
   13  6483     4
   56  6982     8
   28  3725     7
   76  3601     6
   46  8330     7
   68  9739     3
   56  9858     1
   87  3969     2
   74  2403     7
   75  4187     4
   59  8691     3
   26  6928     3
   45  2578     2
   44  5443     1
   23  4716     1
   92  9666     9
   75  9905     4
   13  4090     2
   31  4027     7
   88  4496     5
   32  9931     7
   83  8860     8
   96  3585     5
   30  8838     9
   66  6678     2
   58  7497    10
   98  7846     1
   80  7099    10
   50  7576     2
   66  2116     2
   43  6922    10
   63  4047     6
   21  7097    10
   71  8646     7
   39  5646     2
   66  5415     7
   38  8372    10
   94  5492     2
   53  7383     9
   12  8773     6
   69  7677     5
   12  6062     1
   38  5689     8
   14  8254     7
   56  9503     2
   60  8403     9
    5  7908     5
   30  9396     6
   73  2481    10
   36  9933     1
   18  3880    10
    4  2399     7
   19  8781     9
   14  5463     5
   34  9235     5
   84  5446    10
   71  2948     4
   31  7069     6
   64  2533     9
   21  8523     6
   96  7184     8
    7  7453     9
   83  2557     2
   17  4268     8
   77  6086     6
   21  6202     3
   83  7682     4
   15  4446     5
   15  9692     4
   36  5052     2
   26  3207     1
   84  7357     9
   47  9112     3
   64  6894     9
   97  5598     5
    2  8603     4
   24  5285     7
    2  3494     9
   32  7987     9
   96  5764     7
   38  3414    10
   49  9865     9
   99  6162     3
   56  2183     8
   62  5316     3
   32  5385     8
   40  5627     7
   33  6262     7
   63  2441     3
    3  6158     6
   54  4772     3
   59  7623     1
    9  3598     5
   37  5328     4
   75  9889     8
   85  7683     1
   58  9528     6
   58  7559     1
   99  2116     6
   72  9208     9
   93  2599     3
   25  3321     6
   56  6553     7
   39  9710     6
   88  8214     4
   52  2139     2
   40  8300     9
   11  3487    10
   54  3631    10
   72  6275     8
    7  7249     6
   91  5044     9
   21  6128     7
    6  3398     9
   46  5225     7
   83  9442     9
   38  6781     6
   85  8850     3
   15  5692     5
  100  7220     9
   88  4995     9
   68  8463     7
   58  4831     9
   96  6592     4
    4  3778     1
   33  4708     6
   81  4263     4
   61  3294     6
   90  2254     7
   80  4378     9
   33  2490     5
   82  2851    10
    5  5698     5
   88  7041     2
   21  2548     5
   92  3899     8
   40  7178     3
   61  8847     4
    3  5384     8
   93  8807     3
   32  5110     2
   10  2621     3
   84  3838     1
   52  9236     8
   15  4018     1
   29  7061     7
   34  8666     6
   52  8797     7
   14  5899    10
   49  4345     1
   51  6005     5
    1  8893     9
   16  2796     8
    9  8834     4
   97  5472     2
   20  4572     8
   42  3529    10
   77  7734     6
   81  5865     4
   31  3782     7
   57  2099     5
   14  6353     8
   13  4632     6
   61  5795     9
    2  3382     9
   33  5178     1
   53  7693     6
   41  8558     1
   93  4013     5
   55  3064     4
   34  7353     3
   24  7121     6
   65  3683     6
   17  9190     4
   76  6345     3
   79  5700     7
   46  6239     1
    9  4998     8
   30  4484     4
   59  2126     1
   57  7342     9
