 200
816 45230 6
646 54604 3
67 18959 5
203 70466 8
869 92850 5
295 76506 5
359 53301 8
246 56819 7
77 36702 4
95 33866 2
220 46142 1
37 49501 4
802 11191 4
88 40118 3
119 34827 3
455 90874 9
392 36266 9
707 289 5
200 27879 7
148 51140 2
588 88666 10
935 15575 9
759 9091 6
71 14671 4
312 39455 6
265 84605 10
379 43685 7
824 52804 5
107 8857 3
892 43063 7
474 49341 7
916 54083 9
520 4423 10
523 68297 2
118 31313 6
379 4046 5
819 51563 7
464 84625 3
616 60859 1
878 88268 10
546 25243 4
820 13764 1
903 44527 4
339 36432 8
901 53878 4
1002 79358 6
785 34071 6
288 90147 2
704 79644 1
986 61953 3
420 48041 4
271 75068 10
918 77526 1
161 57146 10
340 89743 3
216 23747 6
417 48517 9
712 40181 10
34 76549 1
519 57365 2
599 83246 7
492 32650 8
418 18203 10
100 87669 6
13 7704 10
513 49520 5
470 91711 10
811 59262 6
966 40901 8
79 59325 1
687 54299 5
503 66156 1
893 73089 2
578 5589 9
838 9355 9
781 33720 5
567 84938 4
617 43433 4
65 30628 7
258 71334 4
586 12141 6
470 78667 10
528 53160 4
485 89679 7
636 42576 9
865 49666 7
692 20179 3
35 91087 8
565 89844 6
715 3488 4
542 55204 9
153 79851 3
206 36130 1
956 73410 9
248 74282 8
217 43838 10
454 29694 4
714 72759 8
23 9867 6
412 70591 1
786 38845 8
699 64169 1
916 43514 2
660 18685 9
254 69740 9
748 52868 10
447 52418 4
819 61448 3
346 3058 4
492 83030 10
69 39538 7
915 15192 10
962 68468 10
582 92709 10
393 11636 6
581 17796 9
441 49121 7
74 31807 8
617 15635 6
992 45732 3
787 35284 1
153 70849 5
145 32353 5
986 71422 2
92 51018 3
388 13398 2
181 22022 2
542 80704 7
89 86148 10
191 31889 7
956 58069 7
858 31749 8
882 2801 7
854 8335 9
506 50434 6
128 72558 6
585 61197 9
947 9610 9
926 40759 8
928 64255 2
437 92646 9
989 80291 5
827 79452 1
388 67876 8
553 79755 5
210 91089 6
969 85663 6
988 35649 1
281 29658 4
579 8060 1
975 81382 3
50 64931 4
715 78909 6
104 20499 7
37 43124 6
797 36671 9
470 33890 9
212 65147 7
326 24144 5
559 26795 8
396 3780 4
265 82213 2
391 58546 5
273 6599 1
115 90554 10
897 15742 1
380 79159 6
698 58519 9
823 25357 10
300 26663 4
605 29521 10
257 24769 8
284 13711 8
425 15743 10
622 92642 5
827 235 2
629 13589 6
587 85063 1
802 35873 2
895 43239 9
141 93134 1
762 24022 4
947 14930 3
850 78791 7
865 44511 1
966 58053 9
637 22234 5
338 78400 9
161 29956 5
959 46385 10
876 11969 7
558 33744 9
211 35361 1
261 70518 2
816 40348 9
323 32680 1
153 86261 2
198 26253 4
1008 91199 9
977 18382 2
