 200
   84  8164     4
    7  6496     6
   85  6792     2
   91  6307     3
   74  7772     6
    7  7968     5
   54  8378     5
   34  9321     6
   12  6539     9
   10  6587     2
   65  7561     7
   35  8916     7
   30  9387    10
    6  9896     9
   42  7813     2
    8  7735    10
   99  7660     1
    1  9433     4
   50  9980     1
   62  8593     9
   92  8247     2
   91  8608     2
   57  9852     9
   18 10267     6
   81  7680     4
   11  6620     3
   66  6519     1
   32  6725     3
   53  8947     3
   63  8948     2
   64  7079     1
   36  6835     6
   69  9280     8
   48  7707     3
   26  6977     8
   43  6775     4
   55  9510     7
   80  9191     3
   77  9932     9
   66  9885     6
   89  9613     4
   41  7216     6
    1  8524     2
   19  8723     3
   46  6835     4
   42 10173     4
   27  6182     3
   45  8331     4
   43  9329     7
   76  9997     4
    7  6648     3
   34  7299     9
   67  8329     5
   63  6223     2
   52  7290     4
   47  9844     8
   74  6679     4
   18  7644     5
   79  6293     1
   26  9462     6
   80  6316     7
   43  7208     1
   62 10132     2
   49  9431     5
   90  8750     4
   87  6833     9
   92 10042     9
   44  7984     1
   66  9859     1
   68  9697     7
   10  7592     6
   55  9195     5
    9  6636     3
   10  9952     7
   74  7642     7
   55  7307     6
   52  9848     1
  100  7659    10
   99  9474    10
   94  8901     7
   76  7380     3
    5  9957     2
   27 10036     6
   42  9545     8
   68 10016     3
   78  7049     9
   89  9113     5
   42  6419     6
   95  8529     4
   68  9242     5
   67  9716     2
   75  8680     1
   10  6173     6
   28  9571     3
   24  7835     5
   99  8758     9
   15 10239     2
   15  7600     3
   43  6466    10
   81  9822     3
   82  7021    10
   53  7893     5
   36  8741     7
   90  7493     2
   62  7568     2
    9 10218     4
   44  8635     8
   13  7140     2
    9  7601     4
   43  7832     7
    6  9876     9
   84  8817     6
   48  7513     8
   33  9635     4
   25  8085     3
   15  7253    10
   11  6407     3
   13  6922     8
   56  7507     6
    6  8771     6
   81  9999     3
   23  6946     8
   81  7175     7
   90 10007     8
   51  6240    10
    4  8845     1
   89  8489     7
   66  6203     1
   18  6169     4
   31  8790     6
   47  9861     4
   99  7025     4
   83  6407     1
   82  8325    10
   89  8353     6
   45  7811     2
   91  8267     4
   33  6712     3
   57  8786     3
   99  9703     7
   75  8380     9
   63  8385     1
   83  8243     3
   22  9729     6
   96  7743     5
    7 10164     6
   37  6705     6
    7  7985     7
   20  6809     3
   93  8047     2
   12  6480     3
  100  6532     6
   16  8828     9
   92  7490     9
   89  6263     4
   67  8904     9
   95 10171    10
   78  8588    10
   32  8943     9
   13 10175     4
    8  7102     6
   78  8527     3
   11  6924     7
   91  7344     6
   60  6576     2
  100  9113     2
   36  8990     7
   51  8678     6
   32  9661     4
   93  7499    10
   49  8104     2
    7  7765     3
   55  9719     1
   32 10183     5
   29  7217     9
   51  7186     5
   38 10071    10
   66  7758     4
   57  9007     2
   58  6604     3
   58  9640     6
   69  9323     4
   57  6971     8
   74  8192     4
   60  6536     3
   46  7070     1
   40  6820     2
   55  6431     2
   23  9493     1
   72  9599     1
   67  6330     5
   31  6318     7
   50  7850     3
   78  7089     2
   22  7497     3
    9  8261     5
   77 10038     3
   57  6211    10
   60  6662    10
    9  9422     7
