 200
284 1846 4
226 3382 9
701 5886 10
446 9930 6
515 5276 5
387 8848 6
486 6638 2
484 5629 5
573 9121 2
410 7663 3
170 7324 5
688 6716 10
798 9399 4
924 9802 4
163 1484 1
448 1013 8
269 4337 5
917 9581 4
465 8772 3
215 5827 5
55 247 1
207 8388 9
91 5835 4
59 6267 1
316 8387 10
970 1249 5
787 4687 3
496 8002 3
306 6027 3
18 2861 8
997 7376 10
571 7870 7
237 6242 7
692 3320 10
1004 7863 2
742 1575 1
67 2221 5
483 4566 3
210 7194 5
630 1412 7
889 2298 5
371 4586 10
303 8127 6
670 1748 9
284 4445 4
460 9614 6
100 2766 6
543 8774 8
363 9254 10
561 1592 9
748 4665 3
411 9494 1
753 45 7
826 551 7
450 5813 1
65 8434 7
793 1800 1
226 567 4
544 6493 10
80 7833 4
236 3425 2
533 3931 9
659 5763 10
469 9664 8
214 7252 9
656 3699 1
191 1296 8
277 9473 3
126 8257 4
403 8498 3
894 958 9
1000 614 8
761 3138 3
190 9085 5
678 2355 7
47 7583 6
640 8752 10
765 5123 2
575 6421 3
1007 8062 9
319 6726 1
316 1146 6
409 7626 9
62 6766 7
135 1704 2
845 3496 10
128 5252 4
925 3513 2
63 4058 3
668 1819 3
1006 1402 6
287 7478 4
181 5749 2
649 7177 5
731 7201 1
394 3052 10
297 922 6
920 8498 9
655 2595 3
404 9186 9
312 7051 2
548 3552 2
395 9796 7
72 253 4
727 2690 6
52 2217 3
102 7838 9
360 1505 5
819 7331 5
670 4326 2
350 9577 4
126 4128 5
972 5472 7
756 7252 2
186 948 2
92 7174 8
591 816 2
306 6207 5
1004 744 10
646 4860 4
958 8012 8
991 2153 6
924 2403 7
123 3811 9
632 9320 1
654 9608 8
510 6873 9
912 316 6
562 8163 6
161 9474 1
314 9493 4
872 5289 8
693 3088 3
696 9350 10
932 5536 1
414 5773 8
748 1620 3
29 3433 9
772 7276 3
551 8966 7
689 7750 1
125 6903 6
674 3145 2
656 3298 7
869 4214 8
857 4083 3
740 527 5
448 5038 9
146 346 7
731 1279 5
80 9904 2
80 8361 5
721 3435 1
996 2366 9
206 2234 4
357 2827 1
636 2037 7
710 9110 2
252 3134 6
182 263 3
868 8640 3
550 2697 10
57 5549 10
549 1780 5
245 2106 9
971 1145 10
958 7562 3
981 3729 2
984 4577 9
717 4899 5
533 2759 8
665 2391 9
824 1869 10
204 5896 9
307 5688 6
671 6084 8
48 49 2
36 6217 1
112 1172 6
186 391 9
763 7498 5
181 1138 8
261 8759 3
489 987 5
165 3503 7
455 1055 6
824 3804 5
799 5545 3
155 220 8
70 6948 1
970 5806 5
18 8871 10
613 9638 10
14 1418 4
547 723 5
856 1790 9
976 2551 4
497 8282 7
828 5528 10
940 7137 2
