 200
   83  1877     9
   90  3767     1
   21  1536     4
    3  7347    10
   38  9602    10
   36 10536     6
   95  5183     4
   34  8589    10
   33  5353     4
   95  9467     4
   42  1033     3
   58  8298     1
   83  8062     8
   40  4617     9
   57  2080     7
    6  2083     1
  100  7559     2
   88  4305     3
   54 10637     9
    6  8005     7
   85  7115     3
   75  4331     4
   48  2222     7
   38  2967     1
   73  2656     8
   46  5486     4
   78  5398     5
   61  6997     5
   77 10743     9
   66  2563     2
   36  4938     4
   59  1540     8
   56  5324     3
   57  5467     7
   62  7881     7
   93  3847     2
   92  4924     3
   56  1985     1
   27  1357     2
   25  9271     7
   51 10445     5
   69  1383     4
   83  6489     7
   33  7427     2
    8  4993     3
   39  7563     3
   39  8504     3
    7  1473     4
   27 10861     6
   92  8062     2
   13  8472     1
   11  6897     8
   66  1313     5
   60  9687     8
   49  8858     9
   39  2963     3
    5  4094     2
   27  3176     4
  100  8953     7
   81  3758    10
   92  4732     5
   35  2811     1
   40  4292     8
   48  9049     8
   92  7272     7
    1  1093     4
   40  1817     9
   83  1117    10
   56  2071     4
   67  2167    10
    8  9381     6
    7  1437     9
   35  2543     4
   90  4791     3
   39  7857    10
   43  6530     6
   29  1274     6
   78  5282     3
   50  6996    10
   55  1056     1
   70  2264     4
   62  4388     1
   66  6947     9
   36  2571     8
   22  2996     8
   14  4725     8
   74  4527    10
   26  6084     9
   40  6894     1
   73  2400     7
    7  8835     9
   32 10619     6
    8  4205     7
   47  2047     6
   79  8589     3
   99 10471     4
   48  2134    10
   19  9399     1
   82 10581     4
    4  3199     4
   86 10559     1
   89  8883    10
   10  3629     2
   21  2023     4
   79  2594     3
   49 10479     2
   63  7546    10
    7  2861     8
   26  4681     4
   13  3463     9
   62  2911     9
   95  5939     7
   75  6845     9
   27  8851     8
   30  7503     5
   96  8834     7
   40  2496     5
    4 11023     5
   22  3838     6
   80  8383     5
   76  2344     1
   29  1594     5
   12  7923    10
   84  5543     8
   75  2635    10
   90  5432     3
   82  4934     2
   22  3762     9
    9  3752     3
   63  4436     5
   26  5954     3
   94  3232     4
   52  2239     5
   35  8576     4
   14  4249     7
   30  3827     7
   83  7976     5
   77 10789     7
   37  5682     4
    8  1578     8
   90  3172     5
   98  7586     3
    3  6510     5
   64  9010     4
   25  5357    10
   33  2934     9
   60  6765    10
   65  6847     4
   36  2877     4
   81  9597     6
   44  4150     9
   11  4215     5
   10 10184    10
   55 11067     9
   94  8751     2
   84  1739    10
   45  5419     1
   76  2606     4
    6  4495     9
   53  8165     4
   39  6036     8
   31  9442     1
   46 10391     7
   90  7268     2
   66  6939     4
   60  3560     4
   20 10088     9
   48  3836     9
   37  3269    10
   57  4690     2
   56  4407     6
   26  5434     4
   55  1197     5
   58  9911     1
   90  3365     8
   79  5547     4
   90  1765    10
   49  9124     8
   43  1314     8
   25  3636     3
   30  7641     3
   87  4458     6
   36  6844     7
   39  6746     3
   41  4445     4
   30  4516     9
   23  7479     2
   85  8858     5
    5  6115     2
   28 10967    10
   38  5944     8
   43  1071    10
   59  9330    10
   84  5255     5
   33  7333     2
   25  5190     4
   44  7808     8
   53  6342    10
   72  8019     2
   80 10071     8
