  150
   57  1813     5
    3  3005     2
    3   383     9
   31  5688     2
   11  3725     3
    1  1194     4
   97  3294     1
   43  2357     8
   26  3392     1
   42  4804     7
   54   730     2
   58  5974     1
   10  4525     9
   29  2236     2
   34  1644     8
   26  3808     3
   78  2624     3
   98  3382     5
   39  6378    10
   84  5127     3
   41   711     1
   61  3937     5
  100   822     5
    7  1101    10
   79  1043     3
   50  3650     2
   85  1467     6
   23  2088     9
   78  5425     6
  100  6213     8
   95  1532     7
   35   754     1
    2  2735     9
   98  1915     5
   65  6442     3
   13  6460     2
   99  3110     8
   62  3252     3
   56  2334     9
   25    19     8
    3  1573     9
    9  3064    10
   83  5993     8
   13  6099     8
   37  5300     2
   16  1154     5
   39  3423    10
   15  1441     4
   13  4536    10
   77  3317    10
   99    84     7
   53  5248    10
   38   771     4
   98   907     1
   59  6349     9
   16  1815     6
   47  4557     3
   44  1332     5
   38  3903     4
   25  3498     8
   43  1062     3
   33  5435    10
   59  4252     9
   45  3797     2
   30   867     5
   24  4211     1
   57  3774     4
   29  3977     2
   85   980     4
   13  6108     2
   53  3996    10
   88  2553     2
   21  2688     2
   35  3506     7
    1  2168     9
   58  1505     3
   50  4660     2
   39  5591     9
   72  2947     7
   63  2713     1
   16  2425     8
   71  3031     3
   15  1477     1
   53  3196     2
   68  3938     4
   74  1343    10
   68  5011     8
   15  2011     7
   17  2675     5
    6  2431     2
   40  5510     5
   60  3738     8
   38  1382     1
   99  3278     3
    4  1052    10
   68  2250     5
   22  1006     4
   61  4826     3
   96  6227     7
    6  1986     7
   73  4450     5
   49  3740     6
   94  4540     8
   94   655     6
   83   763     3
   94   224     7
   51  2161     8
   33  5424     5
   32  5816     5
   23  5108     5
   96  1654     6
   48  1757     3
   94  1655     7
   10  3132     6
  100  4954     4
   61  5594     1
   84  4475     6
   68  3482     1
   76  1122     7
    1   667    10
   74  5913     2
   15   148     1
   60  4406     7
   12   812     3
   13  3427     4
   64  5458     7
   79  3062     8
   34  4433     7
   24  3800     9
   75  2806     5
   40  6420     3
   96  1767     3
   24    63    10
   34  4476     1
   89  2423     9
    6   826     3
   27  4700     7
   40  4584     6
   39  6251     8
   59  4032     2
   63  3208     1
   34  1421     3
    7  5790     5
   56  4864     7
   44  4553     9
    6  4261     9
   17  3975     8
   28  2545     4
   74  1259     9
   92  5097     5
