  150
   63  3649     7
    4  2170     6
   52   847     1
    9  2983     8
   87  3499     4
   87  4886     5
   89  3134     1
   47   927     6
   22  1597     4
   42  3840     6
    4  4375     1
   86   547     3
   76  5019     7
   92  4285     3
   88   534     2
   89  1702     3
   58  2186     1
   97  3979     2
   44  4472     7
   24  4841    10
   53   676     2
   49   713     6
    9  3168     9
   85  1392     8
   71  2851     3
   34  1071     3
   68  3847     1
   79  1821     5
   92  4206     5
   67  1594     6
   68   133     1
   55  2634     1
   71  3764     2
   19   981     2
   64   395     9
   57  2042     5
    6   646     7
   53  3530    10
    4  2969    10
   27  2243    10
   94  2149     5
    7  2123     1
   13  2791     3
   70  1946     1
   98  1186     3
    1  3326     5
   59  3649     4
   56  3373     3
   97  2083     6
    2  2900    10
   80  2992     2
   49  2760     8
   51  3613     5
   89   938     1
   34  4153     5
   21  1243     8
   22  2010     3
    2  2778     6
   99  3065     3
   14   995     7
   68  4373     1
   66  3198     4
   68  3629     8
   39  2915     3
   85  4180     6
   31  4025     7
   96  4958     7
   91  4826     2
   84  2333     6
   99  2706     7
   17  1847     2
   77  4482     1
    5  4829     7
   30  4639     4
   47  1207     2
    3   794     9
   30  2743     8
    5  4857     5
   59  4167     2
   27  4826     4
    7  2535     5
   38  1938     4
   75  2365     1
   57   927    10
   27  2877     4
    9  1296     6
   77  2171     7
   49  4887     7
   10  4074     2
   75    14    10
   62   661     4
   78  3226     3
   41  3213     3
   29  4290     2
   16   919     5
   26  2171     9
   60  3093     8
   11   656     1
   16  1776    10
   43   205     4
   10  3362     8
   33  3623     1
   20  4687     4
   14  2970     4
   62  3040     5
   67   673     6
   17  3764     3
   92   561     3
   71   308     1
   75  2710     5
   18   166     6
   77  2844     6
   13  4649     8
   92  2531     6
   34  3771     5
   40  2304     2
    1  3828     2
   10   720     2
   88  1970     9
   10  2680     3
   85   735     1
   49  2631     2
   88   685     5
   26  3948     4
   78  1699     4
    3  1604     9
   51   898     2
   38  4793     1
   14  2261    10
   67  2674     2
   80  4998     4
   23   401     8
   99  1076     3
  100  4463     8
   37  3371     2
   60  4117     7
   66  5137     4
   54  1914     5
   51  4679    10
   37   223     4
   29  4625     9
   68  4845     5
   14  3068     9
   41  4052     7
   60  2155     1
   48  1617     3
   81  1134     8
   61   761     2
   57  2338     5
   68  3104     7
