  150
   25  4489     6
   62  2276     4
    3  5194     9
   70  3923     2
   90  6578     4
   98  4931     3
   88  6239     9
    6  6579     5
   62  5763     4
   37  2240     1
   91  3277    10
    9  5000     1
   67  5476     9
   23  6601     9
   78  2593     9
   44  3379    10
   20  4947     2
   23  4066     8
   54  2291     4
   40  3809     5
   60  4812     4
   67  6294     5
   75  4740     5
   51  5658    10
   86  5738     3
   10  3547     7
   81  2577     4
   24  2541     8
   42  5737     2
   60  3667     9
   41  6200     5
   67  3621     8
   22  3742     2
   44  4789     4
   36  5343    10
   11  3716     6
   42  3116     6
   24  4978     8
   17  3691     1
    3  2275    10
   61  5017     8
    7  4767    10
   11  5074    10
   27  3889     7
   30  4763     8
   89  5467     9
   71  5067     6
   49  3106    10
   11  2928     6
   24  5158    10
   89  4714     4
   70  5540    10
   90  4848     4
   63  2850     8
   21  4593    10
   76  3981     7
   73  4196     5
    1  4969     3
   99  4321     4
   14  3328     7
   60  6436     2
   39  3917     9
   80  4749     4
   81  3574     3
   82  6506     2
   16  3487     3
   92  5089     9
   23  3017     7
   39  6265    10
    8  6579     9
   26  3091     7
   99  4677     8
   15  4741     9
   37  5965     6
   26  6365     4
   45  2900     6
   25  4827     4
   96  4828    10
   93  3805     6
   36  5555    10
   19  3382    10
   81  6319     9
    5  4490     9
    9  6029     4
   44  2564     7
   26  2479     8
   84  3405    10
   16  4559     1
   26  5248     1
   83  5526     3
   30  5687     8
   85  5079     2
   21  2838     1
   10  3831     1
   66  6452     5
    3  2740     2
   25  5118     3
   57  4937     3
   25  3556     9
   64  4778     3
   65  4911     2
   51  4447     5
   63  2851    10
   79  3048    10
   87  3807     1
   89  2612     4
   23  3748     6
   12  6434     4
   84  5240     3
   16  5352     1
   47  5384     3
    3  6421     2
   97  5066    10
   52  3270     2
   11  5845     5
   41  5430     7
   77  3548    10
   95  2646     5
   56  3384     8
    3  6595     1
   77  5971     7
   85  2467     5
   88  5070     2
   98  2205     8
   95  4097     5
   53  4918     7
    1  2744    10
   19  2610     8
   10  3250    10
   26  4100     8
   83  5188    10
   74  5961     1
   76  6346     3
   46  5839    10
   53  2405     1
   63  3549     3
   34  6250     3
   76  3952     7
   75  3378     7
   17  4885     5
   91  2700     8
   22  6561    10
   20  4701     7
   88  5565     8
   73  3226     2
   31  3942     2
   28  4391     4
   50  4574     1
   25  4387     6
   84  5575     2
