  150
   97  5172     1
   35  6637     6
   42  7652    10
   46  5732     3
   34  7780     2
   78  7816     1
   57  5391     8
   30  7318     3
   13  5903     6
   89  7146     6
   22  6832     1
   11  7590     7
   72  6324     1
   73  7778     4
   73  5210     4
   11  6998     8
    8  5531     6
   33  5210    10
   65  5388    10
   94  7410     4
   45  6428     5
   77  5845     6
   81  5367     9
   53  5268     6
   40  4894     2
   54  5743    10
    8  7562     2
   58  6362     2
   90  5722     6
   59  7765     9
   65  7291     3
   87  6172     7
   94  6530     5
    6  7072     2
   32  7183     9
   27  6439     7
   84  7016     3
   88  7852     7
   57  5886     9
   97  5048     8
   77  7127     3
   78  4847    10
    7  4766     5
   49  5579     4
   51  4753     3
   80  5255     9
   59  7856     2
   59  5563     8
   13  5743     8
   23  5373     1
   52  5102     2
   57  7450     3
  100  6496     7
   32  5747    10
   10  4847     8
   39  6669     8
   85  6768     9
   17  7687    10
   97  5160    10
   75  7769     4
   76  7581     8
   62  7729     2
   61  6069    10
   69  6240     3
   68  6930     4
   93  5381     9
   96  4808    10
   51  6075     6
   81  5361     6
   52  5972     8
   47  6401     4
   57  7766     8
   30  6098     8
   54  6445     8
    5  5474     2
   80  6129     1
   33  6979     7
   64  5458     3
   39  6971     9
   45  4851     4
   86  6110     4
   90  7351    10
    2  7579     6
   86  4734    10
   22  5227     9
   11  7704     3
   25  6681     8
    7  7273     7
   28  7520     3
   21  7120     8
   81  7171     1
    3  7229     1
   82  6978     9
   42  5368     1
   72  5597     3
   50  6036     3
   35  6028     9
   67  5683     3
  100  7389     9
   15  6667     5
   19  6934    10
   46  5918     2
   71  6562     3
   48  5160     8
   99  7642    10
   76  7315     4
   28  6568     8
   31  6749     6
   39  4902     7
   66  5668     6
   76  6878     9
   25  6290    10
   56  5148     6
   77  6586     5
   10  6302    10
   77  5653     4
   88  6419     8
   34  5112     7
   83  5055     1
   15  6067    10
   55  7511     4
   64  7504     1
   18  5425    10
   37  6617     3
    6  5001     1
   90  6301     3
   86  4782     5
   40  6307    10
   56  7262     5
   85  7449     4
   54  5103     4
   74  6325     5
   31  5496     5
   25  6943     6
   22  6764     3
   29  5266     5
  100  6387    10
   49  5461    10
   60  7294     1
   39  6567     6
   15  6407     6
   36  6301    10
   64  4985     6
   70  6833     1
   12  5015     4
   73  6566     5
   47  7765     5
  100  6712     1
    7  6957     2
   30  4948     5
