  150
   23   215     8
    3  1329     7
    6   523    10
    3  1281     1
   35   676     6
   85  1123     7
   32   725     1
   66  1469    10
   88   422     4
   37  1350     6
   31  1245     2
   90  1044    10
    7   228     9
   79   303     3
   11   497     7
   87   697     7
   55  1526     8
   88  1136     6
   69   503    10
   23   690     9
   50    84     2
   38   908     6
   39  1041     2
   88   216     8
   13   484     7
   97   969     6
   95   912     2
   83   678     4
   97   375     9
   48  1556     4
   91   818     4
   20   590     6
   51  1243    10
   97  1341     4
   22   229     7
   86   277     6
   81   822     1
   53   954     7
   52   103     6
   69  1244     4
   89   662     3
   82  1348     8
   58   645     3
   96   890     1
   60     8     1
   68  1143    10
   82  1588     8
   14  1535     9
   55   637     5
   51   449     8
   37   582     7
    5   722     7
   88  1357     3
   75  1624     9
   93   939     4
    1   199     9
   72   950     4
   87   209     6
   83   878     2
   68  1326     2
   35   122     9
   74    53     6
   87   273     8
   86  1366     9
   70  1394    10
    8   503     4
   71     0     5
   51   574    10
   60  1458     1
   22   103    10
   19   175     3
   49   477     3
    4  1451     8
   76   821     5
   44  1368     3
   63  1460     8
   43   321     4
   25  1314     1
   77  1353     6
   98   959     8
   75   120     8
   14   292     3
    2    38     5
   63  1478    10
   88   273     1
   95   977     8
   63    35     9
   60  1223     5
   81  1186     4
   45   913     1
   27   907     7
   16  1309     3
   19   967     6
   14  1180     5
    2  1032     1
   89   719     6
   21    41     8
   72  1032     5
   39  1293     5
   81  1500     8
   94  1136     5
   57  1468     7
   29   335     1
   97   945     2
   32   646     1
   73    60     4
   60   762    10
   75   968     5
   98  1374     4
   37   472     6
   73   285     3
   73  1495     1
   50   765     8
   75   323     7
   35  1331     1
   38  1039     9
   69  1301     5
   97  1367    10
   97   620     4
   50   845     8
   42   637    10
   24  1527     1
   65   512    10
   61  1605     6
   37  1065     5
   67  1544     1
   49   681     1
   58  1106     2
   39   934     5
   87   331     5
   38   964    10
   32   428    10
   43   157     2
   67  1299     1
   29  1373     1
   75   804     2
   39  1360     4
   89   493    10
   50   129     7
   36  1092     7
   25   966     6
   22   414     9
    9   944     8
   75    88     3
   96   738     6
   43   633     8
   12  1127     2
   64   397    10
   40   357     8
    9   104     6
