  150
   61  5106     8
   94  4136     1
   91  3092     4
    2  1858     4
   83  4238     3
   93   882     9
   64  4704     7
   25  2818     1
   88   551     6
   62  2002    10
   81  3721     8
   70  3748     1
   51   584    10
   59  3650     3
   66  1661     9
  100   688     9
   95  2279     4
   94  1911     6
   47  5406     3
   47   224     3
    9  4652    10
   81  2415     3
   37  4652     6
   97  5373     3
   43  2563     9
    5  5925     3
   96  5698     6
   16   260     3
   38  1252     7
    9  3965     7
   10  3582     5
   99   389     4
    2  2131     8
    1   704     8
  100  2247     8
   85   400     1
   94  1586     7
   63   981     4
   10  3218     1
   81  2137     2
   25  2984     3
   90   970     8
   50  5886     3
   76  3568     3
   48  4621    10
   16  1578     2
   75  4257     1
   42   930     3
   10  3490     8
   22  3693     4
   89  1155     6
   19  2173     7
    3   138     6
   25  5807     1
   15  1576    10
   45  2702     5
   29  5763     3
   11  1304     6
   61  2962     7
   67  1046     9
   19  5270     2
   71   575     2
   65  1435     3
   21  1432     9
   72  1279    10
   65  3682    10
    5  1832     9
   65  2866     6
   28  4664     4
   15  5051    10
   45  5004     8
   53  1678     7
    4    52     7
   95  4921     1
   28  5247     9
   52  4673     6
   11   529     3
    3  3534    10
   94  5604     9
   21  4020    10
   25  1257     4
   82   790     4
   39   223     7
   28  1396     9
    7   628     4
   54  1799     6
   73  4099     4
   36   421     6
   64  3104     1
   33  1092     1
    2  1468     5
   82  2405     3
    4  1667     2
   67  2903     7
    3  3837     2
   75  2947     2
   32   616     7
    8  5670     1
   39  5813     7
   60  5281    10
   22  4752    10
   84  4848     5
   12   990     6
   26  4804     6
   79  3799     6
   40   267     5
   78  3508     1
   89  4329     8
   42  3801     5
   71  3143     9
    9  2379     8
   67  5059     8
   53  3933     2
   48  2602     4
   94   486     7
   59  4561     6
    1  4402     9
   66  4585    10
   95  4983     2
   64  1536     9
   99  5678    10
   97   481     6
   46  3942     2
    2  1375     2
   63  3385     3
   48  1809     3
   77  4322     3
   95  4002     9
   55  1510     3
   16  4166    10
   54  3314     9
   77   292     2
   99  3045     5
   66  4304     5
    2  5097     7
   78   875     1
    5  4571     9
   80  2636     7
   66  5204     9
   46  2402     4
   50  5779     6
   75  1613     6
   13  1492     1
    3  3743     8
   22  4216     9
    6  1978     8
   62  2335     3
   22  2649     7
   71   594     7
   56  1348     5
