  150
   19  2853     8
    9  1385     2
   47  2236     1
    9  2882     8
   44  4284     5
   72  1671     7
   63  4289     7
   74  4326     1
   91  5020     9
   89  1746     1
   41  5730     3
   64  5665     8
   65  3229     6
   39  2451    10
   35  2061     9
   65  3732     5
   24  4720     7
   45  2457    10
   66  2679     3
   12  4984     7
   32  7683     8
   62  5634     2
   42  3116    10
   88  1340     1
   15  3215     2
   71  1382     7
   77  5467     5
   99  3370     2
   92  3507     7
   58  1214     6
   52  7286     6
   11  5631     4
   66  1869     7
   98  1481     6
   19  7784     2
    9  5423     1
   70  2422     2
   82  4032     8
   82  1709     2
   60  6713     1
   70  5049     9
   23  6709     5
   23  4338     8
   34  7549     5
   61  1120     4
   57  5670     6
   99  3240     9
   85  5111    10
    2  7397     5
   65  5190     2
   96  2054     6
   33  7040     3
   26  2784     3
   38  4441     6
   20  7650     4
   41  5270     5
    8  5093     3
   97  5076     8
   40  7910     7
  100  7871     9
   54  5560     3
   91  7155     2
   10  5461     3
   19  6699    10
   89  7907     7
   29  5204     4
   28  4082    10
   58  2289     9
   10  1196     2
   10  5061     2
   18   962     9
   79  5515     1
   32  3730     6
   40  4570     6
   13  5023     5
   93  4121     9
   97  2199     2
   12  7534     4
   77  1191     8
   99  1556     7
   76  4684     6
   72  2516     4
   32  7866    10
    2  6738     9
    9  6227    10
   51  7476     3
   43  3967     3
   17  3280     2
   48  4511     1
   82  3836     9
   16  3110    10
    1  2031     4
   73  2951     1
   26  7842     3
   19  8001     3
   61  2817     7
   54  5006     6
   46  4042     3
   19  4376     6
   63  5472     8
   56  1063     4
   36  4609     4
   42  2947     8
   87  4064    10
   76  1138     9
   55  7241     3
   79  7455     8
   73  2608     1
   67  6735     6
   55  7916     6
   71  3434     7
   42  3378     2
   27  2392    10
    2  3260     6
   44  2076    10
   36  7890     9
   53  2695     9
   86  5313     2
   52  3129    10
  100  6476     9
   68  1109     1
   68  5510    10
    1  7778     3
   40  3331     1
   93  5312     2
   20  7738     6
    1  5419     7
   46  2277     8
   66  3739     8
   20  1755     3
    9  7020     5
   21  4073     2
   56  5634     6
   51  1927     3
    7  7407     1
   32  6042     5
    6  1127     6
   86  6821     8
    4  7920     5
   72  7132     1
   41  6697     4
   75  3314     2
   14  2470     3
   67  1048     3
   77  5844     8
   57  3816     2
    3   897     1
   30  7809     6
   42  1089     3
   54  3297     1
