 250
   30  1369     4
   89  2496     5
   46   117     9
   23   934     5
   91  1420     3
   65  3438    10
   93  2077     7
   66   937     6
   42  1099     1
   75  3346    10
   45  1502     3
    3  2169     3
   96  2328     4
   86  2254     5
   31  2398     5
   77   703     3
   73   915     4
   89   613     3
   33  1500     4
   68   968    10
   85  2688     5
   68  2998     1
   59   806     5
   44  2972     4
   29  1949     1
    7  3560     4
   27  2335     4
   49  2160     3
   91  2789    10
   45  1865    10
   20    40     2
   21   496     4
   34   699     4
   65   158     1
   43  1430     8
   24  2120     7
   30  3596    10
   35  3508     5
   90  3058     3
   71  1034     1
    9  3193     4
   35   898     5
   74  3204     3
    5  1859     8
   21  3153    10
    5  1940     8
   81  2562    10
   93   407     4
   93  2554    10
   14   401     4
   60  1375     3
   77  1580     5
   81  3400     5
   18  2182     8
   21   890     8
    9  1688     5
   25  2080     1
   47  3226     1
   58   186     7
   16  1208     1
   92  1429     1
   77   227     8
   36  1704     4
   25  2128     5
   42   385     9
   78  3135     2
   49   587     2
   71   319     8
   13  2982     6
   38  3645     5
   42  1354     9
   22  2513    10
   72   882    10
   15   896     1
   26   711     7
   92   373     9
   19  2836     9
    6  3274     7
   84   781     2
   11  1728     9
   19    13    10
   44  2157     5
   88  3309     3
   99  3414     4
   61   677     2
    9   538     1
    8  1440     9
   85  2758     2
   55   102     2
   65  1627     5
  100   304     3
   47  1531     3
   42  1854     3
   36  2008     6
   71  3660     7
   83  2240     1
   13  1482     8
   20   585     8
   53  2560     9
   26   803     3
   58   569     2
   94   252     8
   47  3317     3
   29  1451     1
    9  1148     8
   73   366    10
   21  1825    10
   28   322     7
   79  3641     6
    5  2606     2
   38  2051     5
   98  3655     6
   48  1102     7
   26  1699     8
   97  3407     9
    9  1779     8
   34  2237     9
    4  1186     8
   93   875    10
   89  2339     1
   69  2813     3
   93  1179     2
   35   209     3
   10  1006     5
   28  3188     8
    6   208     9
   92  3246     6
   41  1009     5
   25   794     7
   45  2144     5
   67  1812     8
   83  1363     9
   39  2396     2
   14  1468     1
   12  2815    10
   47  3545    10
   86  1834    10
   32   978     9
   74   206     7
   65  1814     5
   37  3585     1
   12  2257     2
   62  1807    10
   85  1025     7
   37   295     9
   58  1552     9
   93  2805     5
   71  2532     8
   62  2739     7
   86    19     5
   59  1210     8
   30  1890     9
   79  1198     6
   93  1420    10
   39  2896     3
    6   725     4
   98  1628     9
   31  2481     9
   47  1735     9
   23  2423     6
   76   963     3
   14  3548     6
    5   124     4
   14  3360     5
   27  1354     7
   16  2939     3
   61  3244     4
   13  3189     6
   48   256     2
   35  3450    10
   77  1341     1
   84   180     2
   46  2046     1
   38  3148     1
   69  1206     9
   83  2341    10
   96  1039    10
   61   349     3
   53  1211     7
   57   116     6
   46   368     8
   12  2422     5
   86  2007     4
   24  1567     3
    4   180     5
   25  1241     7
   30  2293     7
    2  1809     3
   55    61     6
   77   366     5
   25   570     8
   30  1025     8
   90   252     1
   30   695     2
   44   723     3
   17  1607     7
   46  3635     4
    4   306     7
   29  1134     3
   94   229     5
   38    94     6
    6  2475     3
   78   410     7
   84  2140     7
   43  1961     4
   46  1616     6
   67   819     7
   39  3001     3
    6  1966     9
   20  2031     4
   95  3117     9
   52  2334     6
   31   791     8
   80  1462     2
   75   240     9
   35   972     2
    4  2704     9
    5  2533     5
   37  2781     5
   59  2765     4
   82  2900    10
   62  3351     3
   89   128     2
   71  3152    10
   91   384     4
   32   852     4
   87  1097     7
   37   358     7
   35  1158    10
   16  2232     9
   30   587     2
   73  1253     6
   21  1045     2
    7   998     8
   56  3393     3
   64  3007     6
   52  2614     4
   22   551     9
    2  2346     9
   57   918     2
   41  2582     3
   96  1801     7
    8  3253     7
   72  3374    10
   76  3264     9
   83  3493     5
    6   684     2
   79  2306     7
   88  2364     9
   43  3466     6
