 250
867 55257 5
85 29101 10
577 64428 3
258 7447 5
1002 53564 6
1006 14092 8
31 33500 5
544 75315 10
259 73496 1
741 19907 8
122 23486 1
982 49938 1
262 29026 1
495 77041 7
907 24510 1
225 61137 7
826 17347 3
432 63432 10
104 70479 6
972 94106 9
889 70907 2
143 79053 1
757 88848 3
682 89982 3
60 99379 3
546 86880 8
708 9016 8
231 60400 8
734 51841 2
768 25742 4
814 15302 7
582 5551 7
849 54841 4
386 79720 10
832 12999 2
832 6852 9
376 93827 7
862 46502 6
372 82170 9
620 65769 8
596 66415 4
499 4118 10
604 14151 9
849 95433 4
976 81150 6
497 38660 9
66 55021 10
794 98494 8
923 540 9
166 23940 6
750 91043 7
795 71457 10
303 1445 7
496 78347 9
473 59897 2
357 100824 9
21 63689 7
163 68908 9
585 59681 7
749 13972 9
926 94657 3
399 74980 4
329 19535 5
750 47959 6
761 53166 3
143 32520 6
577 54813 5
122 45430 10
997 79032 2
944 35438 4
741 9654 7
577 43906 5
423 39553 3
331 23816 6
418 37781 9
391 19155 8
819 62475 5
466 92815 9
177 16101 6
723 63029 3
628 15206 4
921 5606 2
512 32938 2
917 16654 1
407 83941 1
975 92826 4
266 15936 10
424 46085 7
120 60181 2
839 75618 6
152 60057 5
46 53295 5
211 49053 9
470 79585 10
784 101248 10
978 663 2
600 10560 6
358 54504 5
93 46102 2
596 89605 8
297 89943 8
826 55750 9
153 31966 3
708 27953 1
147 79561 4
564 69742 1
93 47117 8
942 40498 8
29 61003 9
256 63214 4
668 1976 10
630 76216 3
163 68823 5
167 34909 2
539 92879 3
568 51217 6
137 26185 5
788 7254 2
978 97305 2
245 86364 6
612 82872 8
110 55810 7
284 38104 1
810 30373 7
579 33857 7
55 37802 1
783 31035 9
171 44427 3
409 92315 5
868 77134 10
759 32477 10
687 80717 3
673 31342 8
908 64437 2
373 7110 3
801 9368 1
456 32633 3
453 54227 1
745 49861 8
476 93645 2
702 15891 4
399 51834 8
91 68316 5
866 84711 9
556 86732 9
626 59635 7
419 34389 4
678 11366 3
393 66891 9
379 30133 6
918 97733 9
1007 48216 7
480 85947 3
180 34291 9
815 78592 3
58 18247 9
238 72093 9
583 8078 1
229 62662 2
622 62868 4
437 85210 1
962 95144 1
293 42029 6
96 15017 8
860 58036 3
666 49142 8
899 24379 8
310 90663 5
119 1810 8
625 74238 6
776 82763 6
803 17700 2
18 24515 4
856 49531 10
666 871 10
557 9706 2
460 7619 7
61 35250 4
229 21068 4
855 74516 6
439 65388 9
132 17246 3
858 21181 2
916 49788 2
316 51541 1
652 99777 5
958 68020 10
536 22080 10
224 6303 6
169 29145 2
146 84945 4
644 91514 6
126 22739 2
435 25426 9
734 4986 4
984 80763 4
91 74561 7
612 29359 1
284 69884 9
194 76376 5
236 2047 7
45 51106 4
993 94087 7
232 26555 10
898 100639 4
640 94962 6
783 36260 2
352 6695 1
700 28660 10
1005 57326 5
200 81215 6
126 94050 8
120 74570 8
45 853 8
23 42288 9
425 24565 9
682 100626 2
978 8762 9
943 46654 8
898 5386 8
137 37907 10
85 30058 1
530 96890 4
253 60641 2
514 55476 10
268 336 7
227 39853 6
599 28481 7
878 29685 7
490 8192 4
777 3314 2
94 31738 4
532 59295 8
754 97399 8
324 58287 4
421 58370 2
394 90816 4
108 94558 5
769 65072 2
84 17923 3
90 50332 10
951 44734 8
196 10428 10
214 23351 7
990 45584 5
210 52711 9
626 47926 5
664 44666 7
174 61482 8
565 94588 3
