 250
887 119300 5
277 131479 5
102 124399 9
335 104636 10
638 90866 9
683 105292 8
592 72839 5
481 92788 7
135 133785 7
487 66077 8
458 73973 7
58 93557 7
212 69463 6
686 101868 4
445 96399 1
914 95443 3
407 63181 5
874 130260 3
880 77739 2
639 95370 8
705 125681 6
400 90339 10
109 91828 4
468 116877 5
226 94075 3
941 116161 4
525 93200 7
655 77431 10
939 65848 8
165 98334 3
486 137285 7
818 122568 3
423 92096 7
577 123971 5
134 89480 3
59 120370 5
241 91569 3
721 99725 7
534 75442 2
379 87632 10
195 103213 5
977 86829 9
422 118590 6
407 110084 1
657 126108 3
856 77276 7
317 67818 4
41 126692 7
721 69833 9
187 82964 6
667 84357 5
420 132920 4
579 110704 5
766 113581 9
876 112095 9
796 67071 8
708 92030 2
391 67599 5
447 81914 7
622 95296 9
546 103347 7
910 81499 3
424 80145 2
963 132858 4
470 67754 8
556 107045 4
1002 115515 9
714 96727 1
267 69060 10
538 128369 1
81 121779 10
457 109680 5
494 77481 9
497 102659 6
852 82057 5
133 65873 1
346 117342 2
155 87285 9
172 129980 8
63 124584 10
320 107654 4
828 76622 2
475 119807 4
898 80655 8
576 127624 10
335 94180 2
680 85137 6
273 81956 2
724 99197 6
114 104469 2
883 114651 10
258 64822 3
14 123369 5
303 132217 2
218 135084 6
480 128536 3
858 101542 5
202 112882 4
195 87551 3
119 108010 5
721 103548 4
264 71618 2
555 79992 9
213 118431 2
744 111684 7
402 99463 4
343 121723 3
83 91310 9
547 124150 2
506 113991 10
136 78192 8
863 94106 5
327 128039 1
595 135406 1
750 112163 3
895 117949 1
928 91881 3
421 134712 8
155 137307 2
632 128485 9
522 101464 10
39 114244 2
885 130727 1
536 87116 5
324 108751 3
80 128094 6
1008 77946 8
177 72598 7
284 103271 10
187 102908 1
279 118010 2
1008 69101 4
443 111937 3
819 135429 1
216 124959 6
176 85908 9
216 97174 4
541 108969 8
254 114636 8
747 83613 6
43 85254 7
373 130233 5
607 115137 1
362 75572 7
967 127920 6
340 89580 4
240 130928 8
879 82105 8
768 86597 2
397 130529 9
507 72888 6
278 125464 2
412 107065 10
378 65897 7
798 74878 7
735 78109 3
458 131396 2
791 90223 4
892 88109 10
722 96952 2
977 130540 4
153 68419 1
721 103475 5
406 104767 6
969 66128 1
920 90717 10
577 128080 5
162 100700 5
465 137098 7
819 105006 2
907 121732 1
496 84638 3
172 97521 6
509 99156 1
848 97610 10
120 87746 2
838 126150 5
84 90831 7
997 107254 10
593 75040 6
464 83641 6
480 117553 6
850 62795 8
862 128113 6
854 120850 2
640 75082 4
597 68503 8
292 114540 4
428 102716 7
479 94025 7
14 73793 5
385 95556 1
623 99848 7
727 114675 9
787 62604 6
570 103375 7
642 67683 8
347 128094 1
736 66377 2
90 67067 4
142 95387 2
632 125526 2
580 89114 7
314 130323 8
126 86970 3
424 124140 6
425 80350 9
955 75419 7
494 77263 3
414 125026 9
534 87860 3
958 98324 8
891 104861 4
388 88075 10
819 88725 3
732 88003 5
10 100569 3
396 94644 10
23 64842 8
436 65573 10
852 126085 6
36 76044 2
810 98536 10
469 88210 3
758 128125 1
580 98554 6
35 129005 10
388 133228 8
924 88941 6
754 132790 1
472 137699 2
50 121731 7
389 120606 2
43 89106 8
356 114352 5
499 69869 4
469 75535 4
771 132110 4
435 82691 1
944 90215 6
176 119437 2
964 107974 3
893 125945 3
52 86586 5
330 133459 3
693 76963 5
787 112004 10
341 96318 6
74 109022 5
807 114268 7
