 250
   26  8692     7
   73  7234     2
   45  7378     5
   57  8375     5
   86  6933    10
   65  7629     3
   29  8415    10
   63  6370     3
   91  8604    10
    6  6488     8
   81  7326     6
   47  8763     4
   85  6714     6
   73  7373     3
   52  6438     6
   33  8007     5
  100  8253     7
   57  7893     8
   77  7660     9
   21  6450     8
   24  8446     6
   51  7754     6
   29  7835    10
    1  7267     7
   24  6702     2
   94  6391     7
   94  7044     8
   73  8368     2
   75  6948     6
   80  7887     7
   31  6590     1
    1  6789     2
   53  8800     8
   76  7646     6
   57  8843     7
   38  6881     8
   40  6424     8
   85  8406     7
    1  6929    10
   31  8706     8
   91  8572     4
   81  7933     5
   78  8618     2
   75  6435    10
   54  6455     7
   29  8735     8
    7  8120     4
   54  8386     3
   85  7776     5
   83  6928     2
   74  8515    10
    8  7370    10
   33  8360     8
    3  7498    10
    9  8315     7
   56  8741    10
   96  7568     6
    2  6508     4
   29  8257     2
   71  8195     2
   82  8074     1
   60  8526     2
   71  8662     4
   34  8022     9
   35  7320     7
   27  8653    10
   72  8581     6
   75  7423     5
   12  8208     6
   72  6659     5
    5  7278     3
    2  7928    10
   52  8271     9
   82  7044     4
   76  8041    10
    6  8404     6
   10  6927     2
   82  7310     3
   59  7939     9
   95  8382     7
   64  7916     5
   33  7602     9
    3  6901     7
   97  7425     2
   36  8779     8
   12  6364     3
   52  7315     1
   32  7495     4
   13  6551     7
   81  6720     3
    2  6838     6
   95  8303     7
   40  6395     4
   73  6649     9
   29  7473     5
   75  7394     1
  100  6451     9
  100  7203    10
   49  8495     5
   11  8337     5
   71  7541     4
   54  6921     7
   12  7413     5
   23  6960     3
   35  7644     1
   87  6603     4
   28  6512     9
   45  8249     2
   68  7592     7
   87  8130     7
   40  7780     8
   32  6656     1
   19  6880     5
   42  8359     4
   28  7760     3
   54  6808     3
   54  8402     6
   79  8753     4
   85  7982     7
   66  8631     3
   60  6622     6
   87  8499     3
   61  8083     9
   99  6696    10
   60  8826     2
   89  6705     3
   73  7768    10
   59  6425    10
   88  7586     3
   22  7411     5
   69  8440     5
   59  8806     7
   75  8011     2
   80  7002    10
   81  6914    10
   10  6803     2
   67  7284     4
    9  7105     8
   55  8731     4
   34  8554    10
   95  6383     5
   95  7659     1
   65  6359     1
   14  6942    10
   37  7166     5
   93  7798     4
   68  7428     3
   90  6716     1
   72  7700     8
   53  6558     9
   56  6496     3
   31  8001     4
   40  8735     1
   16  8257     1
   29  8375     3
   99  8710     3
    4  8640     4
    2  7291     3
   57  8813     3
   92  7375     6
   24  8380     7
   25  8402     7
   50  7329     3
   99  7540     8
    5  6553     7
   31  7921     2
    9  8021    10
   71  7515    10
   40  8705     9
   63  7900     3
    5  7218    10
   35  8767     4
   58  6708     4
   69  7256     1
   48  6857     3
   94  7552     8
   61  8732     4
   15  7963     5
   83  7947     8
   33  7580     1
   68  8200     4
   38  8121     1
   63  6729     5
    7  8084     5
   53  7527     1
   91  8783     7
    5  7942     7
   57  7315     5
   93  7222    10
   61  7903     9
   49  8368     1
   16  6751     6
   86  7454     6
   98  6845     3
   15  7969     3
   90  7685     2
   29  8445     4
   23  7139     2
   61  6349     2
   68  8298     3
   86  8718     5
   65  7245     1
    2  8213     6
   43  6574     8
   33  8179     1
   50  8749     9
   36  7805     5
   94  8060     5
   65  7861     4
   18  6900     3
   26  6788     6
   32  7209     7
   55  8700     3
   89  7196    10
   38  6441     1
    8  7375     4
   80  7127     7
   43  8061     8
   64  8369     8
   72  8028     6
    3  7113     6
   13  7885     9
   88  8457     1
   89  8245     2
   10  8409     1
    2  7575     4
   78  7079     3
   39  8002     5
   24  8392     6
   38  7106     5
    7  7449     7
    9  8259    10
    2  8030     5
    9  6811     3
   52  8511     7
   35  7357     6
   58  6708     2
   87  7464     2
   29  6565     1
   22  8247     5
    4  8043     4
   55  7032     6
   54  6605     1
   59  7892     7
   43  7907     6
   92  6725     2
   66  6416    10
   23  8713     2
   34  8465     9
   30  8463     8
