 250
   89   461     6
   47  1374     6
   21  2245     7
   49   270     6
   71  1456    10
   98  1657     1
   82  3103     8
   90  3743     6
    7  3851     2
   82  5130     6
   90  3219     9
   59   538     8
   84  1881     7
   92  4092     7
   73  4003     4
   30  5200     8
   90  4535     7
   98  1741     9
   77   573    10
   72  4895     6
   99  2391     4
   77    84     2
    8   857     7
   26   887     2
   46  4010     9
   97  5054     9
   62  2560     8
   42  3582     7
   65  4648     3
   11  4204     2
   44  1037     4
   54  5110     8
   58   263     7
   65  3283    10
    2    64     3
   28  1719     7
   63  4940     1
   84  3168    10
   18   146     2
   70  3475     2
   65  2983     6
    7  3366     1
   28  4014     9
   49  4864     2
   99  2142     7
  100  2701     3
   78  4748    10
   89  1361     3
   98  4443     2
   55     6     9
   60   941     9
   96  1518     6
   31    91     1
   67  1798     5
   21  2405     7
   77  4101     9
   64  1537     4
   83  4966     5
   18  2368     6
   29   870     6
   94  3854     6
   62  3405     9
   82   664     3
   51  4117     3
   26  1372     9
   83   729     6
   79   521    10
   89   996    10
   66  3897     6
   97   667     2
   58  4472     1
   31  1564     1
    4  4033     2
   86  3170    10
   79  1113     2
    3   859     8
   85   556     2
   56   546     1
   91  2221     1
   83  4999     3
   11   552    10
   51  3162    10
   79  1201     8
   42   643     1
   18  4961     4
   99  3607     5
   18  4745     9
   81  1182     7
   82  3258    10
   35  1797     4
    9  2053     3
   75  1797     6
   96  5202     3
   91  2717     5
   26   599     8
   22  1259     2
   73  3446    10
    4  1120     8
   10  2255     1
   39  2028     5
    1  1787     9
   67  1412     1
   69  3593     6
    4   505    10
   52  4582     1
   47  4706     7
    6  1365     8
   37  5139     2
    3  5253     8
   97  3587     8
   20  4822     5
   14   489     8
   47  1434     7
   98   708     3
   55  1133     8
   64  1079     1
   97  4316     7
   72   563     6
   45  2262     8
   78  2258     7
    7  2360    10
   54  4316    10
   53  4055     2
    3  2247     3
   44  1717     5
   78  4654    10
   24  3506     4
   17  5164     5
   81   458     7
   33   446     5
   56  1877     9
   82  2246     5
  100  1859     6
   24   154     4
   85  2751     4
   52  1125     6
   71  4861     1
   91  4117     1
   88   948     8
   74  4798     9
   87  2388     9
    7   455     3
   87  5288     6
   34  3823     6
    5  1163     5
   41  1105     3
   98  4902     7
    1   163     2
   13  1669     9
   43  1849     4
   78  2422     8
   19  4029     8
   96   850     4
   30  1161     9
   21   961    10
   40  2568     8
    8   499     9
   45  4468     4
   56  2416     2
   88   958     5
   78  4915     9
   12  4294     1
   69  3204     9
   77  1458     5
   35  4448     5
   54   640     3
   28  2584    10
    6  3993     6
   45  4758     4
   16  3533     8
   80  3476     4
   32  1831     3
   23  3988    10
   66  3448     9
   65   338     8
   27  5152     5
    7  4554     1
   63  5241     5
   28     0     7
   19   907     9
    5  1775     9
    6  2422     4
   38  4937     7
    1  2625     2
   36  3583     3
   59   583     7
   40  5193    10
   43  4083     1
    3  5051     1
   96  2294     2
   30  5042     6
   81  4651     9
    7  1272     3
   99  2931     4
   57   793     4
   42   404     8
   53  3572     7
   85  3378     4
   48  4398     3
   97  3014    10
    1  1595     1
   27  2558     7
   28  4845     2
   24   268     1
   92   690     5
   93  5183    10
   51   104     6
   99  5245     6
   55  5109     4
   78   104     2
   18   836     5
   60  1568     3
   84  2527     5
   55   458     1
   60  4193     4
   19   795     8
   14  1041     8
  100  4070     4
   61  4879     9
   17   777     8
   95  1048     6
   91  4605     4
   97   112     7
    2  2320     9
   89  2220     8
   54   905    10
   44  2725     6
   42   477     4
   39  4284     3
   91  1807     9
   38  3491     3
   39   563     4
   17  4365     5
   66  3021     5
   63   831     5
    9  5056    10
   58  2889     5
   13   935    10
    7  4986     5
   13  2682     9
   91  1040     1
   25   507    10
   72  4250     1
   74  3568     6
   79   965     1
   32  3128     5
   92  4363     3
   93  2007     8
   31  1882     9
   53  3926     1
