 250
   86  5525     5
    8  2910    10
   57  6442     3
   25   744     5
  100  5356     6
  100  1409     8
    3  3350     5
   54  7531    10
   25  7349     1
   74  1990     8
   12  2348     1
   98  4993     1
   26  2902     1
   49  7704     7
   90  2451     1
   22  6113     7
   82  1734     3
   43  6343    10
   10  7047     6
   97  9410     9
   88  7090     2
   14  7905     1
   75  8884     3
   68  8998     3
    6  9937     3
   54  8688     8
   70   901     8
   23  6040     8
   73  5184     2
   76  2574     4
   81  1530     7
   58   555     7
   84  5484     4
   38  7972    10
   83  1299     2
   83   685     9
   37  9382     7
   86  4650     6
   37  8217     9
   62  6576     8
   59  6641     4
   49   411    10
   60  1415     9
   84  9543     4
   97  8115     6
   49  3866     9
    6  5502    10
   79  9849     8
   92    54     9
   16  2394     6
   75  9104     7
   79  7145    10
   30   144     7
   49  7834     9
   47  5989     2
   35 10082     9
    2  6368     7
   16  6890     9
   58  5968     7
   74  1397     9
   92  9465     3
   39  7498     4
   32  1953     5
   75  4795     6
   76  5316     3
   14  3252     6
   57  5481     5
   12  4543    10
   99  7903     2
   94  3543     4
   74   965     7
   57  4390     5
   42  3955     3
   33  2381     6
   41  3778     9
   39  1915     8
   81  6247     5
   46  9281     9
   17  1610     6
   72  6302     3
   62  1520     4
   92   560     2
   51  3293     2
   91  1665     1
   40  8394     1
   97  9282     4
   26  1593    10
   42  4608     7
   12  6018     2
   83  7561     6
   15  6005     5
    4  5329     5
   21  4905     9
   47  7958    10
   78 10124    10
   97    66     2
   60  1056     6
   35  5450     5
    9  4610     2
   59  8960     8
   29  8994     8
   82  5575     9
   15  3196     3
   70  2795     1
   14  7956     4
   56  6974     1
    9  4711     8
   94  4049     8
    2  6100     9
   25  6321     4
   66   197    10
   63  7621     3
   16  6882     5
   16  3490     2
   53  9287     3
   56  5121     6
   13  2618     5
   78   725     2
   97  9730     2
   24  8636     6
   61  8287     8
   11  5581     7
   28  3810     1
   81  3037     7
   57  3385     7
    5  3780     1
   78  3103     9
   17  4442     3
   40  9231     5
   86  7713    10
   75  3247    10
   68  8071     3
   67  3134     8
   90  6443     2
   37   711     3
   80   936     1
   45  3263     3
   45  5422     1
   74  4986     8
   47  9364     2
   70  1589     4
   39  5183     8
    9  6831     5
   86  8471     9
   55  8673     9
   62  5963     7
   41  3438     4
   67  1136     3
   39  6689     9
   37  3013     6
   91  9773     9
  100  4821     7
   48  8594     3
   18  3429     9
   81  7859     3
    5  1824     9
   23  7209     9
   58   807     1
   22  6266     2
   62  6286     4
   43  8521     1
   96  9514     1
   29  4202     6
    9  1501     8
   86  5803     3
   66  4914     8
   89  2437     8
   31  9066     5
   11   181     8
   62  7423     6
   77  8276     6
   80  1770     2
    1  2451     4
   85  4953    10
   66    87    10
   55   970     2
   46   761     7
    6  3525     4
   22  2106     4
   85  7451     6
   43  6538     9
   13  1724     3
   85  2118     2
   91  4978     2
   31  5154     1
   65  9977     5
   95  6802    10
   53  2208    10
   22   630     6
   16  2914     2
   14  8494     4
   64  9151     6
   12  2273     2
   43  2542     9
   73   498     4
   98  8076     4
    9  7456     7
   61  2935     1
   28  6988     9
   19  7637     5
   23   204     7
    4  5110     4
   99  9408     7
   23  2655    10
   89 10063     4
   64  9496     6
   78  3626     2
   35   669     1
   70  2866    10
  100  5732     5
   20  8121     6
   12  9405     8
   12  7457     8
    4    85     8
    2  4228     9
   42  2456     9
   68 10062     2
   97   876     9
   94  4665     8
   89   538     8
   13  3790    10
    8  3005     1
   53  9689     4
   25  6064     2
   51  5547    10
   26    33     7
   22  3985     6
   59  2848     7
   87  2968     7
   49   819     4
   77   331     2
    9  3173     4
   53  5929     8
   75  9739     8
   32  5828     4
   42  5837     2
   39  9081     4
   10  9455     5
   76  6507     2
    8  1792     3
    9  5033    10
   95  4473     8
   19  1042    10
   21  2335     7
   99  4558     5
   21  5271     9
   62  4792     5
   66  4466     7
   17  6148     8
   56  9458     3
