  100
32 24771 8
32 15460 7
55 26327 10
56 8160 10
49 26743 8
89 11619 10
22 20125 2
87 29807 8
63 13451 6
37 24384 2
80 11660 5
73 20938 4
160 6567 9
113 7414 6
196 14261 10
200 13744 10
142 5046 5
144 22505 5
203 8123 7
313 29850 9
142 31932 4
74 27674 2
394 7353 10
392 27352 10
366 11361 9
207 14842 5
327 26776 8
297 16074 7
312 24499 7
270 8498 6
497 20965 10
352 16036 7
412 12837 8
222 24378 4
392 18108 7
399 11385 7
564 30593 10
343 9321 6
407 17628 7
406 11367 7
597 17471 10
180 20249 3
608 8378 10
370 13280 6
680 10412 10
280 25770 4
651 24040 9
222 32730 3
792 18256 10
406 14956 5
827 12926 10
586 19789 7
515 19310 6
863 26761 10
889 32868 10
665 18481 7
853 6517 9
612 12351 6
829 11070 8
941 12660 9
958 26729 9
118 12535 1
579 25561 5
603 15413 5
768 32409 6
910 9335 7
531 21314 4
577 8412 4
601 30744 4
850 32650 5
368 26866 2
730 6649 4
605 8346 3
618 8556 3
439 24889 2
234 8653 1
930 11368 4
983 5746 4
771 24761 3
774 5342 3
811 9541 3
881 21202 3
327 15295 1
325 26932 1
713 31638 2
368 7214 1
747 32387 2
409 29766 1
838 7780 2
840 14704 2
892 26701 2
895 14471 2
935 8620 2
951 9222 2
667 24804 1
699 18652 1
756 16230 1
774 33351 1
979 11076 1
975 8189 1
