  100
16 45278 5
80 45015 10
106 38555 9
95 50849 8
132 51007 10
85 29694 6
145 38211 9
159 51232 9
177 43789 10
140 40446 7
184 45756 8
96 26073 4
257 42375 10
249 40227 9
118 34897 4
172 33062 6
260 30637 9
300 50014 10
216 31686 7
312 39003 10
130 43045 4
218 39496 6
378 23794 10
287 30691 7
417 38980 10
95 42304 2
374 32901 8
248 40126 5
509 48928 10
256 46694 5
102 32858 2
512 49302 10
237 30337 4
468 51093 8
422 24878 7
68 48109 1
480 40762 8
583 49565 9
399 50859 6
663 28462 10
286 49584 4
714 46973 10
602 45850 8
461 46072 6
779 49298 10
315 35773 4
717 34431 9
795 35784 10
647 28507 8
481 42071 6
748 35590 9
336 41909 4
582 29595 7
253 39495 3
862 32102 10
263 36984 3
805 27949 9
637 38537 7
666 24709 7
580 49244 6
978 24792 10
309 28778 3
507 40836 5
734 25823 7
539 31038 5
640 26806 6
754 47023 7
229 48682 2
679 41528 6
357 30983 3
353 46156 3
244 40333 2
746 36185 6
1006 48751 8
896 27367 7
652 26635 5
788 28970 6
548 49206 4
999 35835 7
717 42352 5
885 46965 6
835 25845 5
676 26127 4
870 30368 5
188 41334 1
722 25880 4
780 31322 4
787 43228 4
845 38227 4
236 34033 1
256 33841 1
270 40183 1
907 24113 3
901 43852 3
331 46216 1
370 27396 1
857 25224 2
536 34599 1
920 49553 1
975 48549 1
