   50
496 1755 10
852 10063 1
293 7 1
715 2242 2
64 9862 9
445 10741 7
94 1252 7
312 6598 2
316 3252 9
171 5801 1
845 6184 7
286 245 4
987 9546 10
553 1171 1
837 10804 1
338 6 5
213 4 5
718 1581 4
290 7 2
309 8 1
543 8191 9
471 11990 7
344 2261 2
203 1750 8
949 2187 7
299 2833 8
25 1 1
209 1633 2
753 6050 9
282 9 3
273 4836 5
626 4152 7
765 3728 6
234 10963 9
930 5956 7
932 2 10
123 9232 2
568 3462 1
756 5 8
775 11911 2
420 2290 1
357 8870 6
391 949 6
943 3225 2
653 833 2
361 4038 8
422 5558 6
371 855 1
205 10995 4
977 4286 4
