   50
377 15199 9
466 21007 2
338 18779 1
179 15027 2
528 17593 5
536 22337 7
314 19545 4
821 17904 5
24 18019 2
614 24264 4
223 23711 10
275 20695 10
463 20741 1
17 23498 1
621 16995 8
412 21484 2
627 20046 8
444 17315 7
735 20090 9
10 16369 2
397 17644 3
990 16843 3
421 20143 10
768 20039 10
856 15675 3
207 15950 3
209 15281 1
256 22376 2
249 24369 5
974 24179 2
271 15009 1
1006 18978 10
932 15609 7
656 15970 10
452 15773 8
408 16906 5
469 19178 5
960 22685 5
248 21129 10
778 16024 4
539 17308 6
58 22718 10
794 17263 3
329 24591 2
993 21228 7
460 23695 10
919 22666 7
200 20904 1
867 14878 2
163 21525 2
