   50
327 13030 2
640 9826 7
496 22634 4
687 21048 10
329 8721 3
364 15664 4
959 17978 8
694 20645 7
921 7803 1
1001 22646 9
702 22192 5
777 22059 6
734 22424 1
917 13104 6
938 16918 9
503 15848 7
779 11048 3
138 19660 10
749 27369 1
611 10615 5
458 18116 6
326 11538 3
124 13151 10
978 6236 1
627 24232 4
840 24138 9
997 25311 10
639 24973 7
506 16427 3
672 22233 10
159 27525 4
784 15221 4
739 23509 9
467 6434 10
332 6848 3
772 21592 5
373 24259 3
535 15244 1
151 26564 2
122 19179 9
861 5986 5
822 23081 5
143 12684 7
494 14126 7
86 11607 10
959 11968 3
759 15190 7
708 16883 9
281 12953 4
228 8304 6
