  150
   69  5372     1
   16  4635     1
   74  7030     1
   39  4232     6
   99  8156     7
   28  4281     1
   15  5637     8
    9  5079     3
   64  6718     2
   30  8498    10
   89  3992     3
   95  6682     9
   13  6165     8
   10  6320     3
   36  5980     4
   55  4576    10
   84  6088     5
   42  7133    10
   88  4048     9
   32  5561     5
   11  6596     6
   73  7851     2
   69  7833     4
   28  8188    10
    6  5037     9
   69  7964     2
   16  7815     6
   28  6286     6
   52  8282     9
   59  7724     1
   82  5105     1
   21  5098     9
   75  8471     2
   56  8247     1
   59  5441     5
   73  8071     8
   83  3972     1
   74  7190     2
   81  4595     1
   47  6802     2
    3  7133     2
   70  4698     3
   42  4928    10
   16  4743     9
   80  7129     6
   77  7020     4
   71  5430     8
   64  4662    10
   18  5597     4
   58  5590     7
   96  6335     4
   28  8305     9
   31  4886     8
   64  5612     8
   56  7938     8
   36  6034     6
   32  5021    10
   72  7197     3
   64  8431     2
   84  4747     8
   30  6366     3
   46  4981     3
    4  5956     7
    4  6281     4
    2  4672     3
   63  7509     2
   77  5797     2
   85  4756     4
   36  6143     4
   58  6504     2
   31  7669     6
   39  4721     5
   28  7313     5
   72  4042     5
   54  5575     4
    7  5887    10
   49  7174     9
   25  7117     2
   71  6660     9
   67  4215     2
   82  4151     8
   66  4439     3
   95  3965    10
   13  5148     6
   29  6163    10
   50  8014     8
   49  7293     2
   61  7295    10
   21  6656    10
   12  7168     3
   45  8154     8
   51  4466     3
   58  8260     6
   49  5554     4
   55  6859     7
   59  4377     8
   12  4508     6
   32  4101     8
   43  5244     2
   48  6762     9
   89  6716    10
   74  4358     7
   86  7595     4
   16  5474     4
   46  4511     2
   40  4614     7
   23  7472     3
   94  7797    10
   64  7842     9
   93  5577     2
   60  8124     1
   46  8104     7
   59  6127     4
   55  8200     1
   58  4696     2
   88  8402     4
    5  7659     8
    7  8101     3
   48  7142     3
   25  5759     8
   18  6713     6
   93  6740    10
   76  6337    10
   76  6418     1
   42  8406     4
   31  4640     7
   35  6907     9
   53  4358     9
   62  4853     4
   77  8262    10
  100  7232     8
   51  7680     4
   50  4064     6
   85  6271     1
   66  4598     7
   96  4687     7
   25  6996     8
   89  8181    10
   89  3928     7
   89  6282     6
   82  5203     1
   49  8163     7
   35  5831     3
   40  7442     5
    3  7808     7
   93  6638     4
   27  7288     8
    7  6911     4
   99  6183     6
   75  5874     1
