  150
   24  8398     1
   18  3518     1
   52  2834     3
   41  3922     6
   80  5785     9
   60  7981    10
   75  5458     4
    6  6373     6
   61  3314    10
   28  3537     2
   54  3749     8
   85  4207     7
   72  5544     8
   18  6853     6
   48  6130    10
   24  4941     9
    5  6105     4
   39  5520     6
   45  4755     1
   41  4228     3
   43  6756     5
   57  6601     7
   67  7132     2
   16  7778     6
   28  7337     5
   45  3781     3
   13  3251     8
   98  2827     5
   81  6452     1
   98  2986     2
   15  7325     2
    4  6411     2
   15  3692     3
   66  7348     5
   44  7522     7
   94  6665     1
   26  6891     4
   19  4541     1
  100  4600     7
   87  7393     4
   47  5267     2
   53  5537     4
   71  3162     1
   18  7999    10
   71  3952    10
   19  6481     1
   42  4501     8
   75  7246     3
   57  3563     6
   86  6445     8
   16  3035     6
   99  7507     1
   42  4607     5
   83  7356     8
   15  6847     6
   70  3506    10
   27  8326    10
   27  7286     3
   68  3522     4
    8  6340     1
   24  7461     5
   82  8036     6
   11  4312     2
   39  8342     7
   48  6945    10
   55  3396     9
   32  6569     8
   73  5398     4
   74  5125     9
   32  8357     4
   59  4353     8
   20  7580    10
   84  5456     8
   30  4704     9
   37  7141    10
   54  6596     7
   49  8373     9
   78  3203     8
   29  5404    10
    6  3497     4
   64  6837     6
   45  5628     5
    4  8193     4
    6  3006    10
   27  4545     2
   19  6602     9
   75  3700    10
   54  4433     1
   45  5450     1
   42  4411     3
   61  7961     2
   69  4472     6
   24  4008     9
   72  3835     3
    7  4376     2
   71  8142     9
   26  4419     1
   39  8133     9
   43  5101     3
   99  6733    10
   70  8051     3
    2  6643    10
   19  5874    10
   54  5069    10
   32  2908     8
   56  4577     9
    8  3227     6
   80  2843     6
   33  4969     6
   37  5819     5
   85  3529    10
   97  3367     1
   81  3008     9
   89  3283     3
    2  3562     1
    7  4742    10
    8  7074     2
   76  4450    10
   61  6363     1
   52  4085     3
   18  6050     3
   21  5886     2
   21  5745     8
   41  7246     2
   92  6909     5
   28  7309    10
   11  6949    10
   18  2890     5
   66  7004     8
   54  3612     2
   16  6811     4
   36  6617    10
   56  7443     2
   35  4247     4
   90  3247    10
   87  7540     9
   90  6012     2
   97  3662     5
   67  7571     5
   22  8169     7
   33  6669    10
   52  8288     5
   19  3098     8
   14  6866     8
   41  3133     7
   20  3848     8
   20  3169     8
   48  7395     9
   96  5487     7
   80  6721     8
