 300
363 1654 1
449 12735 7
654 14259 1
226 150 3
746 2730 1
121 9171 2
694 10624 5
702 7909 8
198 6046 2
792 2101 2
175 12954 10
632 12228 6
350 1901 6
428 15053 6
628 6782 7
723 5195 2
532 7590 9
466 13704 5
946 1479 2
277 17 8
777 3431 6
961 3691 1
823 9540 8
575 3123 1
845 8877 9
319 4259 6
719 3670 9
650 13455 4
411 15365 3
865 743 10
962 13901 4
763 1308 4
298 13479 6
611 12430 4
981 1467 7
31 497 7
732 5882 5
666 12081 2
736 8397 4
928 11933 7
458 14181 3
899 5630 4
540 8431 2
794 370 8
313 4973 10
168 15222 9
515 5564 10
847 12569 8
627 13214 3
445 7033 1
118 12589 6
387 928 8
396 10735 2
926 6408 4
953 4053 9
223 3881 1
238 10652 9
661 7727 8
877 1623 4
649 10308 2
521 8472 7
835 15534 8
398 11605 5
810 6237 3
435 12244 2
369 13078 2
838 6725 9
167 2410 6
21 9435 3
563 15115 3
70 14343 3
473 7900 6
447 5031 7
610 7064 5
254 8288 3
758 10008 6
769 6562 4
758 13858 3
583 6851 4
371 4050 6
192 5160 4
686 3711 9
746 4972 4
585 184 6
603 10127 2
695 9031 3
804 4066 7
838 5064 1
345 1040 10
666 5692 10
465 15377 3
853 9519 7
489 5503 8
854 11260 8
664 23 9
912 2037 9
218 8616 9
488 6747 8
68 4448 5
235 2334 1
38 6146 1
137 3068 7
696 10231 6
472 11172 7
737 10125 2
940 2794 9
219 5467 2
486 975 5
692 922 2
799 12320 5
858 5020 1
873 6097 5
463 312 4
584 10009 4
448 6283 1
60 10448 6
270 3312 7
230 10343 7
880 15517 6
618 4359 6
893 329 7
344 15167 9
464 13866 2
366 5834 4
193 10702 6
116 13894 1
268 7862 2
391 3596 4
586 4916 8
327 12302 6
619 5934 5
616 11053 8
445 15366 3
295 443 1
84 6517 4
170 9772 5
225 3249 10
295 11988 6
659 10754 9
913 4174 1
71 8580 10
494 50 9
778 10273 6
531 8908 3
78 10060 3
213 836 7
592 3622 9
337 13388 9
447 11189 3
476 3423 5
937 2025 5
322 11513 9
807 2860 3
382 164 7
687 1623 3
985 13571 8
489 14060 7
946 9482 4
370 1440 2
65 3256 5
254 6069 10
978 7387 6
672 14317 2
696 5711 2
264 7826 6
741 5112 6
869 15492 6
485 11071 6
21 1379 1
508 10524 5
386 15256 6
94 9968 1
986 10580 4
156 9804 2
627 3158 4
47 4924 6
359 10641 8
201 6785 2
372 2592 5
798 6106 1
663 10205 6
301 4615 10
116 1890 10
469 13060 9
673 4784 6
788 3528 2
431 10911 6
159 3129 3
715 13003 5
807 12362 7
208 6375 7
962 3344 4
778 4026 3
861 4974 9
657 9069 6
23 11852 8
607 10084 4
503 8839 2
509 7205 4
614 11464 5
993 3642 6
886 6743 10
708 5712 6
977 14229 9
27 826 1
314 8861 9
18 3431 5
374 11471 9
502 15643 1
378 6029 9
167 1862 9
151 10129 6
667 10632 9
261 3764 8
608 7475 4
331 15410 4
42 7287 10
38 2663 10
478 2815 7
742 4566 4
821 15035 7
673 9190 3
700 7914 8
597 3333 9
538 14175 1
349 1253 4
601 15193 7
126 8541 5
833 10098 5
104 6677 10
730 4299 9
824 13733 10
978 13417 9
432 10007 4
788 12244 8
999 14242 10
733 3150 3
786 15679 3
363 10000 9
228 3074 3
155 5971 2
516 11869 8
375 13206 9
806 892 10
774 15628 5
973 4958 3
130 588 4
808 7183 5
1003 7623 2
603 3409 10
538 11744 8
823 6946 9
274 12600 2
230 3935 6
407 10278 7
794 11059 3
561 5190 9
1004 9741 4
919 3888 7
384 15283 4
91 705 3
640 8174 6
194 13302 3
62 14124 2
66 2458 10
973 9829 1
52 12657 1
781 5616 2
743 9774 4
402 6934 9
1000 8690 4
886 33 5
919 3078 7
370 6178 3
689 923 4
675 2980 2
335 11132 5
811 1517 7
469 10161 6
337 3041 7
402 4928 7
997 6184 3
149 9987 6
662 1817 8
219 10128 9
531 4540 2
458 12878 10
777 15325 8
522 14295 5
357 1030 7
154 14887 2
611 15008 8
995 9207 2
339 12470 4
679 13419 9
47 11663 1
301 6573 5
714 10347 10
823 1551 2
32 635 8
